1.1.1	Accepi litteras tuas. intellego desiderantem te mei esse et certe ita habeo, sentio enim, quantum praesentia eorum. qui amanturoptabilis sit. et quia grauem tibi esse absentiam meam scirem, ne me forte impium esse erga te existimares. qui tam diu a te abessem, excusare tibi et profectionem meam et moras uolui. ut intellegeres me non impie tibi, sed utiliter deesse.
1.1.2	namque cum te, filia, ut unicam, ita, quantum a me est, et unanimem habeam et uellem te pulcherrimam omnium et sanissimam uiuere, (2) nuntiatum mihi est esse quendam iuuenem habentem 2 Incipit (om. GH incibit A) epistola sancti (sandi om. JLW bcati H hilarii (hylarii FJLW) episcopi (om. G) ad filiam suam abram (apram GH afram JL directam F)ABDFJGHLW incipit epla beati ilaiii epiquam misit abrae filiae suae C item epistola sancti hylarii ad apram filiam suam ah exilio destinata (destinatam K\'E3) E incipit epla ipsius ad filiam suam abram M incipit epia s. hilarii quam misit de cxilio filiae suae abrae N item epla s. hvlarii ad karissimam filiam affram 0 item epia sancti hilarii Φ epla hilarii ad apram filiam suam U 3 aprae EF Φ GHU afrae JLWm1 habre H affre O aprae filiae FG hylarius ΕΦ , (hilarius MNW), μ , U salutem in domino F 4 accipe D tuas] add . in quibus Cou intellegendo H te desiderantem a 5 certum EF G Θ certo D μ U sentio praesentia om. μ sentio enim quantum] quod 11 praesentia eorumj impraesentiarum E in praesentiarum 01 corrum] horum DFJGHNO ucrum LW om. ΕΦ U 6 qui amantur] quia (qui N) amot μ qui amant tua U aniatur ΕΦ ohtahilis 0 mutabilis y tihi grauem F esse tibi U esse om. M absentiam om. U absentiam meam esset 7 seio FHM scire 0 sentio G esse om. F existimaris D estimares Φ S a om. MU te om. M abessem a te 0 absens (absensus L) sum Μμ mores A a,c, 9 ut non intelligeres me G intellegeris D 10 filiam FG Μμ ut filiam Φ U a] ed AC ΕΦΜ U in H et] ut FG Μμ . om. . I unaninem] anintam meam G 11 pr. et om. Θ 12 nuntiatum] add. ergo Gil Cou; Θ sumunt ab illa uoce num- tiatum imtium noune sententiae, Cou insuper nom capituli est mihi FG ΗΜμ margaritas et uestes inaestimabiles habentes C ... margaritam et uestem inaestimabilis pretii, quam si quis ab eo posset mereri, super humanas diuitias et salutem et diues et saluus futurus esset. ad hunc ergo his auditis profectus sum. 
1.2.1	Ad quem cum per multas et longas et difficiles uias uenissem, uidens eum statim procidi. adest enim tam pulcher iuuenis, ut ante conspectum eius nemo audeat consistere.
1.2.2	qui ubi procidisse me uidit, interrogare me iussit, quid uellem et quid rogarem. et ego respondi audisse me de ueste sua et margarita et uenisse et, si eam mihi dignaretur praestare, esse mihi filiam, quam uehementer diligerem, cui hanc uestem atque margaritam quaererem. et inter haec prostratus in faciem fleo plurimum et noctibus ac diebus gemescens rogo, uti audire dignaretur precem meam. , 
1.3.1	Post quae, quia bonus iuuenis et melius illo nihil est, ait mihi : \'nosti hanc uestem atque hanc margaritam, quam a me lacrimans rogas, uti eam filiae tuae concedam?\' et ego respondi illi: \'domine, auditu cognoui de ipsis et fide credidi et scio, quia optimae sunt et 1 margarirasG uestesG pretii om. U quo (a s. e m2) A quem D Φ U quae (quem L) Μμ quas 0 2 possit CFH posset ab eo M inueniri l\' super] semper Φ et salutem om. 0 3 futurus esset] fieret Cou hunc] hoc μ hucC ergo om. HCou profectu∗sA 4 per om. DLW diffiles (ci s. l.) C uenissemus U 5 procedi A a. c, m2, D est GM pulchru Φ 6 ut] et 0 conspectu O consistere audeat Μμ U peisse (fi s. l.) 0 procedisse A a. c. m2, D me procidisse EFCou 7 ∗∗uidit (forte eras . me) F interro- gariDEFGQ uelim Aa, c. m2 8 sua om. G sua et] add. de ΦΜμ all . et] add, ideo Μμ Era Lyp Gil ob id HCou uenisse] uenissem (e add. m2) A, U uenisse me BCm2 uenesse me Cml, om. D terl . et] ut Am2BCLMW, om.D ΕΦ U , 9 pr . mihi om. FG dignaretur mihi praestare BCD ΦΗ U dignaretur praestare mihi Μμ esset filia mihi C filia D 10 inter haec] in terra (terram FA) EF0A 11 haec] hanc Aa. c., D in s.l. Am2, om.DEF Φ facie E0 multum Μμ plurimum in faciem fleo U 12 gemisccns Am2Bm2 CF μΔ gemens EU ingemiscens GHM Cou ut ΦΗ Wm1 uti aut D precem] uocem Μμ precem eam 0 13 post quae] post U sicque a bonus om. G iuuenis bonus 0 iuuenis] add . est HMU, praem . est Cou illo melius U melior H illoj eo L nullus H 14 nosti] nocte D atque] et F all . hanc om. F Μμ quae G quod D ΕΦΡ LN qs (s in ras. et a s. I. m2) W • lacrimis DEFG Ημ Q lacrimas 0 15 rigas 0 ut 0 ea 0 eas Wm2 etiam 0 et om. U respondeo M 16 de ipsis] de illis ΦΜ , om. G fide] fidem (m exp.) A, praem . ipsa G credidi] didici 0 optima a salus uera est hac ueste uti et hac margarita ornari\'.
1.3.2	et statim ministris suis praecepit, ut mihi et uestem hanc et margaritam ostenderent et confestim itafit. hanc primum uestem uidi; uidifiliauidi, quod eloqui non possum. numquid non sericum secundum subtilitatem eius spartum erat? numquid candori eius niues comparatae non nigrescebunt? numquid aurum iuxta fulgorem eius non liuidatur? ipsi enim multicolor et nihil prorsus comparatum ei poterat aequari.
1.3.3	post quam uidi margaritam, qua uisa statim concidi; non enim potuerunt oculi mei sustinere tantum eius colorem. nam nec caeli nec lucis nec maris nec terrae species pulchritudini eius poterat comparari. 
1.4.1	Et cum prostratus iacerem,ait mihi quidam de assistentibus: \'uideo sollicitum et bonum patrem esse et hanc uestem atque hanc margaritam ad filiam tuam desiderare, sed, ut magis desideres, ostendo tibi, quid adhuc haec uestis atque margarita boni habeat.
1.4.2	uestis haec numquam a tineis comeditur, non usu atteritur, non sorde 1 pr . hac] huic ΕΦ U ucsti Φ U festeC IIti et hac margarita ornari om .ΕΦ U 2 suisj eius Φ praecepit ministris suis E mihi et om.U pr. et om. ΦΜμ U et uestem (pr . t et u in ras.) C 3 cum festim D hane] ac F anno Μμ primo FG ΗΜμ uestem primo GBadGilCou filiam Φ tert . uidi] add . et HLW 4 quod] quae ΕΦΗ U quo D eloqui] et eloqui M loqui (et loqui LN) ΕΦΗμ U non sericum—erat om.U all . non] nam a non et Μμ sericum] siricum D secum 0, add . in ea H 6 pr . eius om.G spartum crat] sparteum erat G pastum erat Jm2U partium erat Φ ex parie Aml est parthicum Am2BC parte humerat P candor D0 niue Φ 6 non s. l. A nigrescehunt] a nicriscibunt D nigrescent FG Μμ nigrescunt ΕΗΦ U nigrescebant Θ 7 liuidat ABDG liquidat E0 liquidatur U ipsa G ΗΘ ipsum Am2BC yris E multi colores eius Μμ prorsum D comparato Aa.c.m2 compatum Ba.c.m2 S poterit U ei poterat comparatum aequari Μμ quam] quae DFLMW uideoDPG, add. et FG qua uisa] om,EU quā uisā Φ uisam D statim om.F 9 concedi A a, c. m2, D sustinere oculi mei a eius om. aM tantum colorem sustinere M 10 fulgorem U species om. Φ 11 eius om. μ U poterit U compariD comparari poterunt M erat comparare y 12 stratus D 13atque] et G alt . hanc om.F Μμ U 14--16 ad filiam-margarita om.0 filiae tuae GU magis desideriis D ostendam a 15 haec om. L ac U habet Φ 16 a om.DEF Μμ U a tineis numquam C comeditur] consumitur Μμ non usu-scinditur (explent tinam lineam in A) om. BCU pr . non] nec Φ adteritur D attefritur H non sorde—scinditur om. E0 inficitur, non ui scinditur, non damno amittitur, sed semper talis, qualis est, permanet. margarita uero haec uirtutis eius est, ut, si quis ca induitur, non aegrotet, non senescat, non moriatur. nihil omnino in se habet, quod sit obnoxium corpori, sed utenti ea nihil accidit, quod 
1.4.3	 aut mortem afferat aut aetatem demutet aut impediat sanitatem\'. quod ubi audiui, filia, exanimari magis desiderio margaritae et uestis istius coepi et, sicut prostratus iacebam, indeficienti fletu et intenta oratione iuuenem precari coepi dicens: \'domine sancte, miserere preci meae et miserere sollicitudini uitae meae; si enim hanc uestem mihi et margaritam non concedis, miser futurus sum: filiam meam uiuentem perditurus sum. ego propter hanc margaritam et uestem peregrinari uolo. scis, domine, quia tibi non mentior\'. 
