1	Magno tu quidem animo egressus dudum de domo tua et de cognatione tua usque in mare magnum recedentia penetraueras, maiore tamen uirtute heremi repetita est a te heremus quam petita. siquidem cum hanc primum hospes ingressus es, habuisti ducem et uelut itineris tui praeuium quem deinde militiae caelestis magistrum, eumque tunc secutus et parentes relinquens parentem tamen sequebaris. nunc uero cum Eundem ascitum ad pontificale fastigium prosequendum putaueris, ad familiare secretum heremi te amor rettulit. ergo nunc es nobilior et maior exemplo. prius enim cum desertum peteres, comitatus etiam fratrem uidebaris, nam cum desertum repeteres, etiam fratrem reliquisti. at qualem illum quantumque? quanto tibi semper dilectionis cultu obseruatum? quam singulari tibi adfectione deuinctum? et cuius caritati praeferre nihil posses nisi forte solam heremi caritatem., quam 1 Incipit epistola beati eucherii lugdunensis archi epi (sic) ad scm hylarium arelatensem epm de laude heremi E Incipit epistola beati epi lugdunensis ad sanctum hilarium laerinensem monachum de laude eremi H Incipit libellus, sci eucherii lugdunensis archi epi de laude heremi R Incipit epla beati eucherii lugdunensis epi F 4 domino om. E 5 hylario ER 6 dudum om. EF 7 de om. H recedentia eremi secreta H 8. heremi Otn. H a-petita om. EF 9 quum H egressus R 10 uelut] tamquam FH 11 parentem EF 14 ret///ulit E 16 etiam om. H nam] nunc H 17 repetieris H fratrem] patrem H 20 nichil (sic semper) ER \' XXXI. pars I. 12 cum illi iusto praeponis examine, adprobasti diligere te non illum parum, sed hanc amplius aliquid. ostendisti etiam ille in te secreti amor quam magnus esset, cui etiam maximus cederet. qui quidem heremi amor, quid in te nisi dei amor appellandus est? seruasti ergo caritatis ordinem lege praescriptum primo deum tuum exin proximum diligendo. 
2	Quem tamen ego sola profectus tui contemplatione ut animo conicio nec aduersatum itineri consilioque tuo existimo, sed inusitato inter deuinctas sibi personas modo dimittere te ille, ut puto, non minus uoluit quam tu discedere. diligit enim et ille te multum uicissim, in amore tamen tuo commodum tuum consulit, cumque adfluentissima eius et summa in te sit caritas, fastigium tamen illius tendit usque ad utilitatem. 
3	Et tu licet omnem iamdudum censum in Christi pauperes Christo diues effuderis, tum et praeferas licet annis iuuenem moribus senem, sis etiam ingenio clarus, clarus eloquio, nihil in te tamen primore loco magis suspexerim dilexerimque, quam quod solitudinis sedem sic concupisti. unde quia me respondere copiosius spatiosissimis ac facundissimis litteris tuis saepe postulas, sufferas paulisper necesse est, cum sis sapiens, insipientiam meam, dum recolo multimodam domini gratiam erga hanc ipsam heremum dilectam tuam. Heremum ergo recte incircumscriptum dei nostri templum dixerim; etenim quem certum est habitare in silentio credendum est gaudere secreto. saepius se illic uidendum sanctis suis praebuit et conciliante loco congressum non est aspernatus humanum. in deserto quippe Moses glorificato uultu deum conspicit, in deserto Helias uultum pauens, ne deum 29 (Ex. 3) 80 (III Reg. 18, 13) 2 illi EF 6 dominum H 7 ut-conicio om. H 8 nec] non H 9 deuictas H 11 te et ille EF 18 primo R primiore H 19 dixerimque H 20 copiosis B 22 sis ipse H 28 consiliante H 29 moyses (sic aemper) EFHR deum uultu H 30 helyas HR conspiceret, obuoluit. et quamuis omnia ipse tamquam sua reuisitet neque uspiam desit, tamen ut aestimare licet, peculiarius uisitationem dignatur heremi et caeli secretum. 
4	Ferunt quendam alii quaerenti, quali inesse loco deum crederet, respondisse, ut quo se duceret, impiger sequeretur; tunc comitante eodem ad late patentis heremi secreta uenisse et ostendens uastae solitudinis recessum: en, inquit, ubi deus est. nec inmerito ibi esse promptius creditur, ubi facilius inuenitur. 
5	Nam et in primordiis rerum, cum omnia deus in sapientia faceret et singula quaeque futuris usibus apta distingueret, non utique hanc terrae partem inutilem et inhonoratam dereliquit, sed cuncta non magis praesenti magnificentia quam futuri praescientia creans uenturis, ut arbitror, heremum sanctis parauit. credo his illam locupletem in fructibus uoluit et pro indulgentioris naturae uice hanc sanctorum dare fecundam, ut sic pinguescerent fines deserti, et cum rigaret de superioribus suis montes, abundarent quoque multiplicata fruge conualles locorumque damna suppleret, cum habitationem sterilem habitatore ditaret. 
6	Possessor ille paradisi et transgressor praecepti, cum locum uoluptatis habitaret, fixam sibi a deo legem seruare non potuit. quanto enim iucundior ille amoenitatibus locus, tanto huic in lapsum pronior fuit; unde non solum hunc legibus suis subdidit, sed etiam in nos usque suum illum stimulum mors tetendit. proinde heremum colat qui uitam cupit, quia amoeni incola mortem parauit. sed iam ad posteriora heremi deo semper acceptae exempla ueniamus. 
7	Moses cum egisset pecus ad interiora deserti, tunc 1 conspiciat EFH 2 reuiset H 3 cellae H 4 alio HR quali in loco esse deum H 6 tum H 12 reliquit H dimisit EF 13 praesentis H 14 sanctis heremum H 15 parabat F in om. H 16 uite B 17 irragaret H 18 habundarent EFB 19 suppleuit H 23 iocundior EF 24 tanto om. EF lapsum hic R 28 accepta EF 12* resplendente eminus deum igne uidit innocuo, nec solum uidit, uerum etiam audiuit loquentem. nempe tunc dominus, cum abici pedum uincula commoneret, sanctam heremi terram pronuntiauit dicens: locus in quo tu stas terra sancta est; manifesto tunc indicio meritum occulti honoris expressit. confirmata quippe est a deo sanctitas loci sanctitate etiam testimonii, in quo, ut reor, etiam illud pariter et latenter enuntiat, ut accedens ad heremum pristinis curarum obligationibus uitae se absoluat et anterioribus uinculis expeditus incedat, ne locum polluat. ibi primum Moses diuini colloquii familiaris adhibetur interpres, accipit uerba ac uicissim refert, dicenda agendaue et percunctatur pariter et docetur, ac mutuo confabulationis usitatoque commercio cum caeli domino sermocinatur. ibi uirgam resumit in opera signorum potentem ingressusque heremum pastor ouium pastor ab heremo remittitur populorum._ 
8	Quid deinde plebs dei ab Aegypto liberanda et operibus absoluenda terrenis numquid non auia petiit ad solitudinesque confugit adpropinquatura in heremo utique deo a quo fuerat exempta seruitio? tendebat igitur ad heremum longe uastitate terribilem Mose duce. quam magna multitudo dulcedinis tuae, domine! heremum ingressus Moses deum uiderat. en rursus redit ut uideat. ipse plane dux itineris populum suum dominus ad deserta ducebat, in usum utriusque temporis uiantibus trahens columnam, nunc rubentem flamma, nunc nube candentem. dabat ita tunc promerentibus e caelo signum, quod lactea mole porrectum alternis inradiabat ardoribus. intuito Israhel lumine sequebatur radium corusco eminus 5 Ex. 3, 5. 19 (Ex. 14,) 21 Ps. 30, 20 1 innucuo E 5 iudicio EFH 6 etiam om. EF 7 etiam om. H pariter] tacite H 8 enuntiat] essentiat R 9 ae] gressus HR 15 reuertitur EF 18 inuia H 19 in heremo utique appropinguauit deo H 20 desertum EFH 23 redit rursus E en redit ut iterum uideat H 25 trahens uiantibus EF 26 itaque H e om. EF 27 moles E radiabat F 28 intuito] intento EFH . igne rutilantem, ut in heremi secreta tendentibus digne dominus, cum iter ostenderet, lumen praeferret. 
9	Huic identidem populo nonne ad deserta tendenti obiecta inuii maris claustra patuerunt? cum inter praeruptos gurgites iter carpens puluerulenta uestigiis agmina t rubris litoribus incessit, minantesque undarum pendentium montes de profunda ualle suspiciens sic custos gentis freti stagna transiuit. 
10	Neque in hoc tantum diuini operis uirtus stetit, nudata namque rursum refluo aequore operiens iter eorum cum hoste deleuit, totumque in sedibus suis mare, credo ne ab heremo Israhel reuerteretur, opposuit. aperuit inter aquas uiam et confusis deinde aquis texit, ut desertum expetentibus patefaceret itum, clauderet reditum. 
11	Hac ergo gratiae uirtute donata est gens illa, cum ad solitudinem tenderet, plura tamen promeruit, cum possideret. illic namque eandem insperato dominus miraculo refecit, cum percussa silice exundantes aquas sitientibus praebuit et abhorrentibus saxis riuos natiuo fonte depromens occulta manu inposuit subitam latentibus uenis naturam. nec solum illic ingesto flumine uiscera siccae rupis infudit, uerum etiam dulcedine superinduta amaros tristibus aquis haustus repressit. illas elicuit, has placauit, nec maiore miraculo e saxis aquas quam ex aquis alias aquas reddidit. obstupuit plebs cuncta caelestis auxilii illic opem sentiens non minus in his aquis quae erant quam in illis quae necdum fuerant. 
12	illic etiam idem populus demissum caelitus cibum albenti solo legit, cum in nubibus dominus panem pluuium 4 (Ex. 14, 22) 9 (Ex. 14, 27) 16 (Ex. 17, 6) 21 (Ex. 15, 25) 26 (Ex: 16, 14) 1 rutilante E dominus digne EF 8 tendentij properanti H 5 uersum corruptum ita emendauerim: agmina agens puluerulento uestigiis agmine ad litora rubri maris accessit H 6 minantesque] intranext tesque E iptrantesque F 7 suscipiens F 9 rursus F 12 circumfusis H 14 ergo] igitur EF est Otn. EF 16 miraculo] potis H 21 superindulta 22 superindita EFH, scripsi: superinduta 24 illic om R illic auxilii H 25 illis] his H nondum EFH 26 dimissum EF sicco imbre deiecit. in tabernacula et in circumiecta castrorum manna ninguido aere inlapsum cecidit, ubi panem angelorum manducauit homo. et quia sufficit diei malitia sua, cotidianum diuina indulgentia uictum contulit iam tunc lege praemissa, ne in crastinum cogitaret. sic quondam in heremo constitutis, quia praestare uictum terrae non poterant, caelum ministrabat. 
13	Legem etiam et caelestia edicta Hebraeus idem numquid non heremi inhabitator accepit, tum cum propius admotus inspicere diuino digito inpressa tabulis signa meruit? eductus castris in occursum domini ad radices montis obuius institit. uidit equidem pauore perculsus illum Synai uerticem quem terrore multo conspicuae maiestatis insederat. adspexit attonitus montem procul interfluenti igne fumantem, quem deinde totum late nubes densissima obtectum operiebat. expauit hinc micantia expressis ignibus fulgura et tonitrua crebris fragoribus mixto buccinarum clangore reboantia. ita filii Israhel, dum in solitudinibus degerent, dei sedem uidere, uocem audire meruerunt. 
14	Talibus olim similibusque usa est ac sustentata miraculis natio illa, cum deserti incola fuit, cum eam inusitatus cibus, repentinus potus, inconsummabilisque uestitus aleret, cum etiam illa quae extrinsecus corpus ambiebant infatigabili habitu permanerent. quidquid eorum necessitati locorum ingenium non obtulerat, manifesta dei magnificentia suggerebat. uix in haec caelestis gratiae dona peruenit sanctorum unus qui de hoc populo ait: non fecit taliter dominus omni nationi. specialia contulit, inaudita concessit, cum diuinis muneribus populum refecit in heremo. 2 Ps. 77, 25 3 Matth. 6, 34 8 (Ex. 19. 20) 22 (Deut. 29, 5) 28 Ps. 147, 20 2 tunguido F 6 terrena EF terra H poterat H 9 tunc EF a 11 radicem EFM 13 conspicu$maiestati? F 15 densissima caligine operiebant H 17 fragoribus] fulgoribus R 18 solitudine E 21 natiocum] nam cum illa R 22 potus] positus R 23 illarum EF illoruni 22 25 attulerat EF 26 hoc R 27 dominus om. H 29 in om. EF 
15	Et haec quamuis in figuram nostri facta tradantur et facies illa rerum mysteriis flagret occultis, omnesque in Mose baptizati, in nube et in mari escam spiritalem manducasse, potum spiritalem bibisse referantur, tamen omnia haec ita futurorum continent fidem, ut gestorum custodiant ueritatem, quamquam nec sic quidem heremi minor laus est, etiamsi ea quae illic gesta sunt in sacramentorum sint altitudinem referenda. nihil ergo gratiae derogatur, etiamsi ille tunc status corporis et uestimentorum non secuta corruptio uenturae uitae specimen detulerunt; magna namque loci gratia est, si quales illos beatissimi saeculi felicitas habebit, tales in hoc iam istos heremus habeat. 
16	Quid, quod filii Israhel ad illam desiderabilem terram non nisi habitatione heremi peruenerunt? et ut gens eadem postea possideret illam lacte et melle manantem, prius hanc aridam incultamque possedit. totum semper ad ueram patriam heremi mansionibus iter panditur. habitet inhabitabilem terram qui uult uidere bona domini in regione uiuorum, sit hospes huius, qui ciuis esse contendit illius. 
17	Sed ut haec relinquam, Dauid ipse insidias regis infesti non nisi cum desertum expeteret euasit, qui in Idumaeae ariditatibus commoratus dominum toto corde sitiebat, ut sitiens in deserto et in inuio et inaquoso tunc demum appareret deo in sancto ac deinceps dei uirtutem pariter et gloriam sanctus uideret. 
18	Helias uero maximus secretorum colonus caelum imbribus clausit, ignibus reserauit, ministra alite cibum sumpsit, fixa mortis iura reuocauit, Iordanem diuiduum interrupto amne transiuit, caelum ardenti curru raptus ascendit. 1 (I Cor. X, 2-6) 18 (Ps. 26, 13) 19 (Eph. 2, 19) 20 (I Reg. 23) 21 (Ps. 62, 1—3) 29 (III Reg. 17, 18, IV. Reg. 2) 1 figura R 2 rerum illarum EF flaret EFH 3 manducasae — spiritalem om. E (leguntur in marg.) 4 referuntur R 6 etiamsi om. H 8 ergo om.H gratiae om.H tunc om.R 9 consecutaH 11 habebatH 15 possideret postea H illam terram melle et lacte H 22 toto dominum EFH 23 pr . in om. F tum EFH apparet EF 25 uidet EF 
